name,timestamp,value,__name__,container,deployment,instance,job,namespace
kube_deployment_spec_replicas,1753847081,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847111,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847141,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847171,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847201,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847231,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847261,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847291,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847321,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847351,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847381,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847411,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847441,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,blackbox-exporter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847081,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847111,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847141,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847171,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847201,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847231,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847261,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847291,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847321,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847351,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847381,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847411,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847441,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,coredns,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847081,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847111,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847141,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847171,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847201,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847231,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847261,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847291,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847321,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847351,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847381,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847411,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847441,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,custom-scheduler,10.244.0.5:8443,kube-state-metrics,kube-system
kube_deployment_spec_replicas,1753847081,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847111,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847141,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,grafana,10.244.0.5:8443,kube-state-metrics,monitoring
